No.,x_linear_static,y_linear_static,x_linear_dynamic,y_linear_dynamic,x_nonlinear_static,y_nonlinear_static,x_nonlinear_dynamic,y_nonlinear_dynamic
13,-1.5518538679539218,-3.4552724418508123,-7.900725761292346,-0.056718886262340965,-1.5518538679539218,11.948534284686556,-7.900725761292346,0.025562654526167756
14,-7.900725761292346,10.20836361334639,0.3799237204403355,-0.1316047772453195,-7.900725761292346,104.12452365058975,0.3799237204403355,0.45781884150810054
15,0.3799237204403355,-9.895684662552537,5.2453369234424,-0.5793602085769052,0.3799237204403355,97.99396153628062,5.2453369234424,-0.4173406750969202
16,5.2453369234424,-1.5369130772223456,-9.905572594916292,0.058502831023979886,5.2453369234424,2.423191218215124,-9.905572594916292,0.022808660636979103
17,-9.905572594916292,-7.902777343930004,10.302513388556527,-0.36695702604687636,-9.905572594916292,62.41941597251087,10.302513388556527,-0.4039100802004473
18,10.302513388556527,0.3830543974568445,8.11431648533516,0.01816116301167381,10.302513388556527,0.14747271036973522,8.11431648533516,0.004182679423415603
19,8.11431648533516,5.236795966049383,4.522449050116814,-0.09227716425125626,8.11431648533516,27.505018483035165,4.522449050116814,0.056685190190738186
20,4.522449050116814,-9.931102493074633,8.107703543379706,-0.155393916549238,4.522449050116814,98.09483853499833,8.107703543379706,0.3182599466767202
21,8.107703543379706,10.309049574510931,-6.1535507325689975,0.7019331144707679,8.107703543379706,106.14831830734089,-6.1535507325689975,1.668736162054329
22,-6.1535507325689975,8.122960847323755,-1.1060120296678335,3.496491684749416,-6.1535507325689975,65.85077638617054,-1.1060120296678335,-1.047489467038497
23,-1.1060120296678335,4.515027399912749,-8.421924908331619,0.1472851070063752,-1.1060120296678335,20.445123760698404,-8.421924908331619,0.06626981847210016
24,-8.421924908331619,8.130401089619582,-2.4109927166341434,-0.1361617431826174,-8.421924908331619,65.75755429357173,-2.4109927166341434,2.652744991238407
25,-2.4109927166341434,-6.1680943893149855,4.773199200643674,-0.6390276440656614,-2.4109927166341434,37.85164296155446,4.773199200643674,-0.44217266417207823
26,4.773199200643674,-1.105554444494819,-6.224946765527782,0.028568486928063963,4.773199200643674,1.223720194942975,-6.224946765527782,0.003936855738450054
27,-6.224946765527782,-8.423796746831878,-3.5707817417037964,-0.937657005630987,-6.224946765527782,70.92694732307628,-3.5707817417037964,-0.48028785432803545
28,-3.5707817417037964,-2.395664924490559,-6.184554301076394,-0.06532500888491392,-3.5707817417037964,5.828213671806472,-6.184554301076394,0.07381639188922809
29,-6.184554301076394,4.787892788342677,-7.6068507734884765,-0.0961622098049742,-6.184554301076394,22.798124196724412,-7.6068507734884765,0.1812498050475379
30,-7.6068507734884765,-6.223397291270812,-6.041215177531371,2.7180379013615736,-7.6068507734884765,38.75151170791176,-6.041215177531371,-1.1683492001764348
31,-6.041215177531371,-3.5670001165077747,-0.11398139027011224,0.16612075163859513,-6.041215177531371,12.75426387208122,-0.11398139027011224,0.08378848943170411
32,-0.11398139027011224,-6.193432158552696,-10.055793137717501,0.2651039099108383,-0.11398139027011224,38.239834045486226,-10.055793137717501,0.18858671101699465
33,-10.055793137717501,-7.626658738170716,2.1097412803538296,0.660045952321538,-10.055793137717501,57.844370725439994,2.1097412803538296,1.510142166072199
34,2.1097412803538296,-6.044694299024632,14.938219593988835,-0.4191648523009047,2.1097412803538296,36.49280169974213,14.938219593988835,-0.40376410424991294
35,14.938219593988835,-0.11241790057907244,6.67839744519602,0.003843390527657864,14.938219593988835,0.014555247018947438,6.67839744519602,0.0015891873247246677
36,6.67839744519602,-10.043490230910225,-1.7265199712545343,-0.2694651893094752,6.67839744519602,101.13127853537367,-1.7265199712545343,-0.4263104529393353
37,-1.7265199712545343,2.1217650788416735,-7.988660676763526,0.04241619570227216,-1.7265199712545343,4.46303206851686,-7.988660676763526,0.016053229538749297
38,-7.988660676763526,14.934346325814756,-6.724424643757539,-3.782293969460286,-7.988660676763526,223.14653137005786,-6.724424643757539,-0.6702503856575961
39,-6.724424643757539,6.675374417690267,15.232091409249719,-0.26669331197301077,-6.724424643757539,44.59796940849497,15.232091409249719,-0.4647399854711874
40,15.232091409249719,-1.7370055009052052,0.4572697929842607,0.03797546352273089,15.232091409249719,2.970385681490087,0.4572697929842607,-0.0009204590734854159
41,0.4572697929842607,-8.002860856135316,-5.73296081912418,0.5710294708299055,0.4572697929842607,63.804499229096095,-5.73296081912418,0.9448639010637441
42,-5.73296081912418,-6.7414873456637885,1.7182393620071943,-0.08939049369659574,-5.73296081912418,45.200824087667456,1.7182393620071943,0.026123765717773712
43,1.7182393620071943,15.251599163202037,18.90229622830958,-0.4060424126475732,1.7182393620071943,232.03611645369142,18.90229622830958,-0.3812145157970111
44,18.90229622830958,0.45217327116674416,1.0814305723346624,-0.020437038511275197,18.90229622830958,0.20399914175835207,1.0814305723346624,-0.003820080815923624
45,1.0814305723346624,-5.737341562140292,5.554827987366773,-0.2544706549307007,1.0814305723346624,32.86245901059688,5.554827987366773,-0.4919804889342164
46,5.554827987366773,1.705711408406695,2.7015328796024476,0.006517909609920235,5.554827987366773,2.9398185515503905,2.7015328796024476,-0.010868495850838815
47,2.7015328796024476,18.9100711318679,-3.1702486184416676,-0.4439081104469295,2.7015328796024476,357.3045776063249,-3.1702486184416676,-0.39486088474486486
48,-3.1702486184416676,1.065291593859083,-10.282663782199261,0.026996492814324684,-3.1702486184416676,1.1533531043044962,-10.282663782199261,-0.00841225739995614
49,-10.282663782199261,5.552700584564633,-3.1440845017158976,-14.642998335302423,-10.282663782199261,30.853986566431054,-3.1440845017158976,-0.7612162104399219
50,-3.1440845017158976,2.692578213990511,-1.880048100373003,-0.12846468027897076,-3.1440845017158976,7.289325233961156,-1.880048100373003,0.21906896874109086
51,-1.880048100373003,-3.166379593463075,5.279608720639779,0.07676892105359216,-1.880048100373003,10.054345327709896,5.279608720639779,0.023828675968072616
52,5.279608720639779,-10.28777183357495,7.5508507248705445,-1.0347915885134753,5.279608720639779,105.72806640637673,7.5508507248705445,-0.497103991776693
53,7.5508507248705445,-3.155890823557122,8.379918731732015,2.029768217516495,7.5508507248705445,9.87346103208888,8.379918731732015,-1.4159109453089944
54,8.379918731732015,-1.8803299226563894,2.570285927288329,-0.0607370989740468,8.379918731732015,3.5342990374327505,2.570285927288329,0.026795849326150308
55,2.570285927288329,5.283892039345083,7.966270478436552,0.21929284330476684,2.570285927288329,27.878551561760904,7.966270478436552,0.13369569027089895
56,7.966270478436552,7.551515897094376,-6.7895814689698755,0.32864265505486057,7.966270478436552,57.016011841501864,-6.7895814689698755,0.27401935332424626
57,-6.7895814689698755,8.382943450709414,11.27581339709959,-1.0317417385241672,-6.7895814689698755,70.22606266941051,11.27581339709959,-0.48967951063894827
58,11.27581339709959,2.5639427063515194,4.6163683837620795,0.07059846058618398,11.27581339709959,6.600026527079615,4.6163683837620795,0.015620072220258605
59,4.6163683837620795,7.962643066776681,-2.682835515924441,-0.1515245613617944,4.6163683837620795,63.45783792394987,-2.682835515924441,0.8797643162172936
60,-2.682835515924441,-6.796306073447635,4.396663318837473,-0.09928495724949712,-2.682835515924441,46.09169191930137,4.396663318837473,0.08184549596397417
61,4.396663318837473,11.272217865484185,-0.6801454171895015,-2.2112099174630475,4.396663318837473,127.14037223459519,-0.6801454171895015,-0.6053020042428499
62,-0.6801454171895015,4.608236920941635,10.184664487062843,-0.1931184456024407,-0.6801454171895015,21.30272559177767,10.184664487062843,-1.2407487753353315
63,10.184664487062843,-2.7000983419477578,13.67835134779979,-0.1107726764425354,10.184664487062843,7.180343579482243,13.67835134779979,0.07424082587604354
64,13.67835134779979,4.39843758026001,19.670178658798452,-0.30371111864643574,13.67835134779979,19.33242260063348,19.670178658798452,-0.4183327272835426
65,19.670178658798452,-0.6841632265515841,-12.568467019393239,-0.016942510559754768,19.670178658798452,0.45857997916179843,-12.568467019393239,-0.003123866836543731
66,-12.568467019393239,10.168362503593183,-12.997024248866305,0.22093635395727915,-12.568467019393239,103.71108873056939,-12.997024248866305,0.13710277767310228
67,-12.997024248866305,13.682979170355047,-4.540192766518061,0.21783564993864343,-12.997024248866305,187.10192341641158,-4.540192766518061,0.13217939897182693
68,-4.540192766518061,19.66110567515462,1.4403336250304744,-0.18467169978122516,-4.540192766518061,386.90685548540625,1.4403336250304744,-2.189396876523579
69,1.4403336250304744,-12.567947565435277,7.885520290046024,0.37498269905974,1.4403336250304744,157.96688267153354,7.885520290046024,0.35179211498494534
70,7.885520290046024,-12.989733343244529,2.8407145251744472,-1.3200742349346126,7.885520290046024,168.92993023124052,2.8407145251744472,-0.5218493040438341
71,2.8407145251744472,-4.538902937410486,-18.19981094241603,-0.2434361329170309,2.8407145251744472,20.614640186250497,-18.19981094241603,-0.4995134830983882
72,-18.19981094241603,1.4517276318759074,-2.7558361136553464,0.05159673039695331,-18.19981094241603,2.08595495823886,-2.7558361136553464,0.018179810423469448
73,-2.7558361136553464,7.873172031842488,7.451771783465215,-1.4434179250163488,-2.7558361136553464,62.169081986524,7.451771783465215,-0.5525617909865619
74,7.451771783465215,2.8447379415862226,2.0708526182794507,-0.024933669944396008,7.451771783465215,8.073682429948862,2.0708526182794507,0.008955996617082015
75,2.0708526182794507,-18.20665904332543,6.858100622808223,-0.5806063597389352,2.0708526182794507,331.2262702387768,6.858100622808223,-0.4260723512505637
76,6.858100622808223,-2.764544085147165,-2.0009532834932333,-0.07113000813187216,6.858100622808223,7.585924713835185,-2.0009532834932333,0.020653713382798207
77,-2.0009532834932333,7.4459832868175715,-1.806822620369977,-0.9062866199170825,-2.0009532834932333,55.52311421620071,-1.806822620369977,-0.4788576186259322
78,-1.806822620369977,2.067737092958177,1.6790525188945589,0.0680151100782782,-1.806822620369977,4.2853150413135825,1.6790525188945589,0.015991156265017382
79,1.6790525188945589,6.858662276230521,3.690464824874307,-0.2520385706089677,1.6790525188945589,47.03410580598483,3.690464824874307,-0.48151332538586644
80,3.690464824874307,-2.012604781901067,1.7846974811409277,0.4846499246883352,3.690464824874307,3.9921625443145183,1.7846974811409277,0.6225151283988147
81,1.7846974811409277,-1.7978143555004351,1.0710778122671294,-0.13092187471456007,1.7846974811409277,3.2736162463501723,1.0710778122671294,0.5591087292697896
82,1.0710778122671294,1.6837091432918634,-6.035960576601275,0.12244608077186259,1.0710778122671294,2.8238739856034676,-6.035960576601275,0.050835746169908005
83,-6.035960576601275,3.6751023880115348,3.3980740768882747,-12.208206290323623,-6.035960576601275,13.604168186771778,3.3980740768882747,-0.7668635500657719
84,3.3980740768882747,1.7995800030788838,1.0963914389229323,2.011980659581586,3.3980740768882747,3.200027621128728,1.0963914389229323,-1.4154705733075565
85,1.0963914389229323,1.0900367040274352,10.165355171207278,-0.013638776856458097,1.0963914389229323,1.166166571691246,10.165355171207278,0.02535728971846901
86,10.165355171207278,-6.024172780889679,10.790260919113564,-0.1763639945646866,10.165355171207278,36.4446078779964,10.790260919113564,-1.0807320582413305
87,10.790260919113564,3.396274828530151,1.6664077573554947,-1.129518119810269,10.790260919113564,11.545108183661977,1.6664077573554947,-0.5069818681607839
88,1.6664077573554947,1.0856839127078268,-3.377564550811028,0.01209320708715678,1.6664077573554947,1.1913666611283926,-3.377564550811028,-0.008367344568285326
89,-3.377564550811028,10.175899688476589,-5.748573667088001,0.3667497473016168,-3.377564550811028,103.34499027405985,-5.748573667088001,0.32966262812866354
90,-5.748573667088001,10.786229149643832,3.811449186577016,-0.5827962301652633,-5.748573667088001,116.42569893307976,3.811449186577016,-0.4240679705691658
91,3.811449186577016,1.678632208059319,0.6960606151370348,-0.06692536649748934,3.811449186577016,2.789139264478394,0.6960606151370348,0.06765474167812707
92,0.6960606151370348,-3.375481801030259,-3.0946830801396805,0.1684737893662422,0.6960606151370348,11.41002504467607,-3.0946830801396805,0.08552864887458876
93,-3.0946830801396805,-5.738807276723164,0.3923717115082225,-0.16219892952776457,-3.0946830801396805,33.055865596302425,0.3923717115082225,-3.30162409712248
94,0.3923717115082225,3.81501285054876,-5.580007595533163,-0.6266029369055368,0.3923717115082225,14.530708565830343,-5.580007595533163,-0.4250243418716337
95,-5.580007595533163,0.7031263468189543,6.282288306649971,-0.03337101321948516,-5.580007595533163,0.4915661116268667,6.282288306649971,0.01744623680360915
96,6.282288306649971,-3.0945780799324725,-4.024157083073984,-0.31898165629957054,6.282288306649971,9.577168366710028,-4.024157083073984,-0.4131825631770017
97,-4.024157083073984,0.4102304164472808,11.02056934324949,0.004272881859646803,-4.024157083073984,0.17181426493095012,11.02056934324949,0.018850063623922452
98,11.02056934324949,-5.578738474606127,3.6314247761172,-0.12174295873950623,11.02056934324949,31.137753887134835,3.6314247761172,0.26183742804316096
99,3.6314247761172,6.2863082002844175,5.3422067091336025,-0.17133318921255497,3.6314247761172,39.4711662615054,5.3422067091336025,-2.225930606765839
100,5.3422067091336025,-4.005325576103421,-9.854206611669376,-0.0429235119426936,5.3422067091336025,16.21267173622508,-9.854206611669376,0.0474031505586072
101,-9.854206611669376,11.007091752638065,1.524441897528013,-1.1865900051773284,-9.854206611669376,121.43947105875905,1.524441897528013,-0.5244364457957521
102,1.524441897528013,3.6187199261323424,6.665008059866473,0.19324612826655305,1.524441897528013,13.174541054612998,6.665008059866473,0.10747665526335438
103,6.665008059866473,5.351900676215183,-8.583305416271411,-0.07560861981701655,6.665008059866473,28.548866490193657,-8.583305416271411,0.07859937257765486
104,-8.583305416271411,-9.865937845720518,-2.3959665540325985,-0.3172148445986776,-8.583305416271411,97.09365671141731,-2.3959665540325985,-0.43183925816697305
105,-2.3959665540325985,1.543878109384506,0.29353092024022703,0.07108780859664005,-2.3959665540325985,2.343359310795302,0.29353092024022703,0.03018010078394718
106,0.29353092024022703,6.660871870058876,-12.358055882220802,-0.11600451213947853,0.29353092024022703,44.41819624827745,-12.358055882220802,0.1685052236209112
107,-12.358055882220802,-8.590779964385819,2.836434528380626,-0.9130364099968005,-12.358055882220802,73.66565732087975,2.836434528380626,-0.4813190593691555
108,2.836434528380626,-2.3767371337677945,7.615445828265301,-0.30205033133792464,2.836434528380626,5.7598851483076485,7.615445828265301,-0.3931492031169685
109,7.615445828265301,0.30833606815457126,-7.735643467487877,0.01011046396478087,7.615445828265301,0.10096554905141877,-7.735643467487877,0.014918013079898686
110,-7.735643467487877,-12.339380292616536,3.1549138079769663,-0.255476866224625,-7.735643467487877,152.74022077769644,3.1549138079769663,-0.4284315601675834
111,3.1549138079769663,2.8454949749633798,-11.810550701136886,0.10059925297189658,3.1549138079769663,8.05442128037258,-11.810550701136886,0.038873353034180394
112,-11.810550701136886,7.606833571414754,-0.34825958339446006,-0.14055722985929942,-11.810550701136886,57.98640290639283,-0.34825958339446006,0.3674577194935968
113,-0.34825958339446006,-7.716542817956887,-14.541951192329652,-0.20120220600248961,-0.34825958339446006,59.85928050561886,-14.541951192329652,-0.5803018877614133
114,-14.541951192329652,3.1522337742674527,10.092759374120977,-0.04981047912051226,-14.541951192329652,9.950801102054209,10.092759374120977,0.012119320931004395
115,10.092759374120977,-11.802526137178923,3.68010484143145,-0.41704353719457726,10.092759374120977,139.49713242808298,3.68010484143145,-0.39267224180154164
116,3.68010484143145,-0.33878706371672257,-0.2215526028820052,0.014320291287414237,3.68010484143145,0.13075725710382036,-0.2215526028820052,0.009587259808976577
117,-0.2215526028820052,-14.54350129326056,-6.976454572522436,-0.16904806398108146,-0.2215526028820052,211.46679437916688,-6.976454572522436,-10.929072440214695
118,-6.976454572522436,10.098900167824437,11.46380337142899,-1.471271954750417,-6.976454572522436,101.86993257761031,11.46380337142899,-0.5387496449655415
119,11.46380337142899,3.689326908147115,17.70391574329261,-0.3477915027419079,11.46380337142899,13.552393710642862,17.70391574329261,-0.3936986058853415
120,17.70391574329261,-0.2177883475704489,-16.72183678002077,0.010218172729015117,17.70391574329261,0.0528498111553478,-16.72183678002077,0.003966060914599094
121,-16.72183678002077,-6.987448580428278,11.125476274075382,-0.10431182850480213,-16.72183678002077,48.65992439456336,11.125476274075382,0.0799088787846876
122,11.125476274075382,11.46678575317105,14.648856778340157,0.19449240363637268,11.125476274075382,131.42177012052872,14.648856778340157,0.1090853944818262
123,14.648856778340157,17.71717960225948,3.042105269170282,-0.1251897102779938,14.648856778340157,313.4418965045709,3.042105269170282,0.5232957285875103
124,3.042105269170282,-16.728782458618085,-10.793412291016676,-0.17857144178520404,3.042105269170282,279.61287961905805,-10.793412291016676,-3.4948492073608746
125,-10.793412291016676,11.123979928672105,7.770107857896194,0.24339317702718502,-10.793412291016676,123.77472597961096,7.770107857896194,0.16061956536252261
126,7.770107857896194,14.644505242822941,-1.6282827187033542,-0.6885062042728451,7.770107857896194,214.58465337680514,-1.6282827187033542,-0.44210916595083133
127,-1.6282827187033542,3.0605979064550755,-5.435285650139315,-0.03091438587941625,-1.6282827187033542,9.272897105998387,-5.435285650139315,0.03503748263663988
128,-5.435285650139315,-10.786689343446552,-11.070523221002656,-0.15722578426774975,-5.435285650139315,116.50447183143997,-11.070523221002656,10.967597646305409
129,-11.070523221002656,7.774182476258606,4.954837463785938,-0.27779127717313806,-11.070523221002656,60.37865074170259,4.954837463785938,-0.4344394171631651
130,4.954837463785938,-1.6359818794478074,7.135261793274129,0.06277181424541568,4.954837463785938,2.6436054512835336,7.135261793274129,0.0110933039922966
131,7.135261793274129,-5.429893158226397,-5.611776567118125,0.1355340812210985,7.135261793274129,29.547722590523275,-5.611776567118125,0.06020947493102169
132,-5.611776567118125,-11.077266547609229,4.685187033660338,-0.21780945939721813,-5.611776567118125,122.54974106015246,4.685187033660338,-0.67412003463099
133,4.685187033660338,4.955155769368681,-10.299072506608285,0.21307074908463827,4.685187033660338,24.55073259811941,-10.299072506608285,0.12740152005439778
134,-10.299072506608285,7.12890333249034,7.216749286842102,-0.16182082197535042,-10.299072506608285,50.90560239777375,7.216749286842102,1.6805696413189937
135,7.216749286842102,-5.60501223416866,0.41910568581730984,-0.14306132837364535,7.216749286842102,31.49880057220555,0.41910568581730984,1.0218245163872153
136,0.41910568581730984,4.690952941826487,-1.679127947166139,-0.06835702824070872,0.41910568581730984,21.956743448545105,-1.679127947166139,0.051932129073989954
137,-1.679127947166139,-10.301155494164064,-0.915712852762307,-0.16864994047261334,-1.679127947166139,106.06881150881888,-0.915712852762307,-22.239704403086026
138,-0.915712852762307,7.220709353968719,7.819975413052811,-0.4486044160058698,-0.915712852762307,52.08543033626261,7.819975413052811,-0.3987563294688772
139,7.819975413052811,0.40817507073000475,6.753704758785073,-0.05531140066205671,7.819975413052811,0.16471896079709256,6.753704758785073,0.0019297324043781282
140,6.753704758785073,-1.694040523093195,4.765187919174383,4.395206037148904,6.753704758785073,2.8045580870273157,4.765187919174383,-1.0021130270838248
141,4.765187919174383,-0.9113189357496616,1.2393108899764746,-0.017730544332414357,4.765187919174383,0.8429239457267278,1.2393108899764746,0.007155293774115185
142,1.2393108899764746,7.821642148006537,0.7003901512143532,0.5516493998494237,1.2393108899764746,61.15368219570421,0.7003901512143532,0.8150466192747516
143,0.7003901512143532,6.760055073153994,5.56542235798672,0.979271422452966,0.7003901512143532,45.61887828320506,5.56542235798672,-91.90984243653094
144,5.56542235798672,4.789019366923022,2.0924510326086407,-0.8097657681704085,5.56542235798672,22.73084735279412,2.0924510326086407,-0.4387455122142196
145,2.0924510326086407,1.2487556848463788,6.142962661780366,3.0795269142139765,2.0924510326086407,1.5453362768841858,6.142962661780366,-1.097905551862193
146,6.142962661780366,0.6912619289599117,-2.79105096166254,0.017731207384635905,6.142962661780366,0.48141814166362296,-2.79105096166254,-0.0059354603298678475
147,-2.79105096166254,5.5765925208676785,-21.91353987696425,-1.6013877653540605,-2.79105096166254,30.985096185659422,-21.91353987696425,-0.546485949224649
148,-21.91353987696425,2.0792919585035254,9.349421416734726,0.06895036073069684,-21.91353987696425,4.365192249759852,9.349421416734726,0.011475208166730852
149,9.349421416734726,6.138346815732219,19.68281682276832,-0.2141827142625492,9.349421416734726,37.73137441797957,19.68281682276832,-0.6858920552184101
150,19.68281682276832,-2.7917333777157864,3.9722799921172385,0.026523442250358038,19.68281682276832,7.789283054544144,3.9722799921172385,0.002588560469341983
151,3.9722799921172385,-21.896406449747758,-0.9013970995514979,-0.1986976904326016,3.9722799921172385,480.2203633665189,-0.9013970995514979,-0.6118579108672149
152,-0.9013970995514979,9.341973868514241,-1.2280026950642973,0.11714407373991119,-0.9013970995514979,87.4042332794775,-1.2280026950642973,0.04341645485235303
153,-1.2280026950642973,19.67455243738173,-1.071487689973289,-0.6789880573428697,-1.2280026950642973,387.40501369326495,-1.071487689973289,-0.44373725325625724
154,-1.071487689973289,3.9712954668729843,0.15668467470004138,-0.2761172671339596,-1.071487689973289,15.778023810530675,0.15668467470004138,-0.44690896630537197
155,0.15668467470004138,-0.908031882415119,-10.098168558721994,0.22529427734147647,0.15668467470004138,0.805881948216232,-10.098168558721994,0.14086325551462653
156,-10.098168558721994,-1.2167363358432322,-4.653850121282051,0.5481141647803275,-10.098168558721994,1.5192569783062426,-4.653850121282051,0.7765679275899278
157,-4.653850121282051,-1.0822870050569233,-8.973241448852367,-0.32028618903796585,-4.653850121282051,1.1372865546806608,-8.973241448852367,-0.4286704028644854
158,-8.973241448852367,0.14520998817593037,2.2391924524899345,-0.014554026315522625,-8.973241448852367,0.013075400761746762,2.2391924524899345,-0.011426530559523184
159,2.2391924524899345,-10.102546759169439,-2.6697703713377647,-5.114345723398708,2.2391924524899345,101.96863003991399,-2.6697703713377647,-0.6997708038921752
160,-2.6697703713377647,-4.658830445788975,4.456901915801644,0.13506266621005958,-2.6697703713377647,21.65334062685004,4.456901915801644,0.057175943321654564
161,4.456901915801644,-8.953946128314197,-1.5723284376825086,-0.24753461400862137,4.456901915801644,80.5383574199403,-1.5723284376825086,-0.43760812507549796
162,-1.5723284376825086,2.248686660559192,8.877016690391178,-0.10868873331827317,-1.5723284376825086,5.0234770473571455,8.877016690391178,0.22651768589558452
163,8.877016690391178,-2.6688948589239128,1.921805112018976,-0.09131607973427502,8.877016690391178,7.128549348086838,1.921805112018976,0.08833089391527311
164,1.921805112018976,4.444647560613342,19.7162975607276,-0.24678003805117743,1.921805112018976,19.85172033188806,19.7162975607276,-0.5448169681351714
165,19.7162975607276,-1.563884807918493,-17.06724830601983,-0.02409903817217661,19.7162975607276,2.4806603457091336,-17.06724830601983,0.014818171408983213
166,-17.06724830601983,8.867014536917283,-5.822250194294172,-0.7154501835291917,-17.06724830601983,78.79142316800966,-5.822250194294172,-0.45137550675845867
167,-5.822250194294172,1.9063574010511999,8.1133820248384,0.005045646933089485,-5.822250194294172,3.677887177614493,8.1133820248384,-0.013538446976886137
168,8.1133820248384,19.728177858651122,22.754931361257583,-0.13457100600690833,8.1133820248384,388.74426980107665,22.754931361257583,0.8140124867380905
169,22.754931361257583,-17.06407887990058,-2.2377129994391405,-1.2557678186792391,22.754931361257583,291.29413416545606,-2.2377129994391405,-0.5181712172871273
170,-2.2377129994391405,-5.813041606056364,0.39302093860550197,-0.0964151848682606,-2.2377129994391405,33.907805913196334,0.39302093860550197,0.1479165007343144
171,0.39302093860550197,8.11656930136783,-2.036828182622447,0.08996958196003121,0.39302093860550197,65.83015515750027,-2.036828182622447,0.030339504525545808
172,-2.036828182622447,22.76349966737661,11.983114013288326,-0.3256899786373807,-2.036828182622447,517.7954695616629,11.983114013288326,-0.399320837307432
173,11.983114013288326,-2.244223255372142,-2.58577077128417,-0.3025280339240776,11.983114013288326,5.000849211925913,-2.58577077128417,-0.4328110425027113
174,-2.58577077128417,0.3826785101876573,6.120628558902941,-0.045538249550184554,-2.58577077128417,0.1441230297645051,6.120628558902941,-0.002754665958740586
175,6.120628558902941,-2.0300122374396303,-2.878214390088041,-0.024516190028303696,6.120628558902941,4.155484990707875,-2.878214390088041,0.012678931203365792
176,-2.878214390088041,11.975079916646587,-11.453028797213948,-0.2874477863954157,-2.878214390088041,143.5869873588253,-11.453028797213948,-0.4491096731168214
177,-11.453028797213948,-2.592666269061672,2.8219294841708895,-0.07665380107675779,-11.453028797213948,6.67931498385003,2.8219294841708895,0.032297987922970124
178,2.8219294841708895,6.116073233867767,4.528663320917935,-0.21068815353518466,2.8219294841708895,37.45753863102312,4.528663320917935,-0.7217439707108828
179,4.528663320917935,-2.8780395984977902,11.639032942790356,0.05765905209143837,4.528663320917935,8.284292866900124,11.639032942790356,0.013217585406768017
180,11.639032942790356,-11.456568736326483,-0.9940232377558468,-0.2714958139890796,11.639032942790356,131.16832869069944,-0.9940232377558468,-0.45881880079898785
181,-0.9940232377558468,2.8081799712367093,-5.556258573411248,0.16727693415921652,-0.9940232377558468,7.949536500698803,-5.556258573411248,0.0826166088966411
182,-5.556258573411248,4.522227136889606,5.064849869571237,0.09017837860212335,-5.556258573411248,20.50235529019913,5.064849869571237,0.02632214283014219
183,5.064849869571237,11.616798911268113,2.16663383013959,-0.36387827048245414,5.064849869571237,135.4448538118369,2.16663383013959,-0.4281555259380135
184,2.16663383013959,-0.9877709232455749,2.5259856941037513,0.045547618601532135,2.16663383013959,0.9943345117088885,2.5259856941037513,0.01275756982900944
185,2.5259856941037513,-5.572279149967315,-0.6580143337254999,-0.15770802625340566,2.5259856941037513,30.85598875804993,-0.6580143337254999,0.5883235021141395
186,-0.6580143337254999,5.053806036176953,10.443047129943926,-2.780301918263478,-0.6580143337254999,25.64166036790149,10.443047129943926,-0.6419475875349363
187,10.443047129943926,2.1671554809321996,3.3254344473815136,0.3008863445638879,10.443047129943926,4.694823804697959,3.3254344473815136,0.23329007831157292
188,3.3254344473815136,2.518590064139838,17.14192837506883,-0.27038118456049287,3.3254344473815136,6.373208096852897,17.14192837506883,-0.4702077838547096
